iter	Passed	Remaining
8042	18893	4596
8043	18893	4594
8044	18895	4591
8045	18897	4589
8046	18900	4587
8047	18902	4584
8048	18904	4582
8049	18906	4579
8050	18908	4577
8051	18910	4574
8052	18911	4572
8053	18912	4569
8054	18913	4567
8055	18915	4564
8056	18918	4562
8057	18920	4559
8058	18921	4557
8059	18923	4554
8060	18925	4552
8061	18926	4549
8062	18928	4547
8063	18930	4544
8064	18932	4542
8065	18934	4539
8066	18935	4537
8067	18936	4534
8068	18938	4532
8069	18940	4529
8070	18942	4527
8071	18944	4525
8072	18973	4528
8073	18988	4529
8074	18989	4526
8075	18990	4524
8076	18991	4521
8077	18992	4518
8078	18995	4516
8079	18996	4513
8080	18997	4511
8081	19000	4509
8082	19002	4506
8083	19004	4504
8084	19006	4501
8085	19007	4499
8086	19009	4496
8087	19011	4494
8088	19013	4491
8089	19015	4489
8090	19017	4487
8091	19019	4484
8092	19021	4482
8093	19023	4479
8094	19025	4477
8095	19026	4474
8096	19028	4472
8097	19031	4469
8098	19033	4467
8099	19035	4465
8100	19037	4462
8101	19039	4460
8102	19041	4457
8103	19043	4455
8104	19044	4452
8105	19046	4450
8106	19047	4447
8107	19049	4445
8108	19050	4442
8109	19052	4440
8110	19053	4437
8111	19055	4435
8112	19057	4432
8113	19059	4430
8114	19061	4427
8115	19062	4425
8116	19064	4422
8117	19066	4420
8118	19068	4417
8119	19070	4415
8120	19072	4412
8121	19073	4410
8122	19076	4407
8123	19077	4405
8124	19079	4403
8125	19081	4400
8126	19082	4397
8127	19084	4395
8128	19085	4392
8129	19088	4390
8130	19089	4387
8131	19091	4385
8132	19093	4383
8133	19095	4380
8134	19097	4378
8135	19099	4375
8136	19101	4373
8137	19103	4370
8138	19105	4368
8139	19107	4365
8140	19108	4363
8141	19110	4361
8142	19112	4358
8143	19113	4355
8144	19115	4353
8145	19117	4351
8146	19119	4348
8147	19121	4346
8148	19123	4343
8149	19124	4341
8150	19126	4338
8151	19129	4336
8152	19130	4333
8153	19131	4331
8154	19133	4328
8155	19135	4326
8156	19136	4323
8157	19138	4321
8158	19140	4318
8159	19142	4316
8160	19144	4314
8161	19146	4311
8162	19162	4312
8163	19164	4309
8164	19166	4307
8165	19167	4304
8166	19169	4302
8167	19171	4299
8168	19173	4297
8169	19175	4295
8170	19177	4292
8171	19179	4290
8172	19181	4287
8173	19183	4285
8174	19184	4282
8175	19186	4280
8176	19188	4277
8177	19190	4275
8178	19192	4273
8179	19194	4270
8180	19196	4268
8181	19198	4265
8182	19199	4263
8183	19201	4260
8184	19203	4258
8185	19204	4255
8186	19206	4253
8187	19207	4250
8188	19209	4248
8189	19211	4245
8190	19213	4243
8191	19215	4241
8192	19218	4238
8193	19220	4236
8194	19222	4233
8195	19224	4231
8196	19226	4229
8197	19228	4226
8198	19230	4224
8199	19232	4221
8200	19234	4219
8201	19236	4216
8202	19238	4214
8203	19240	4212
8204	19243	4209
8205	19244	4207
8206	19245	4204
8207	19247	4202
8208	19248	4199
8209	19250	4197
8210	19252	4194
8211	19254	4192
8212	19255	4189
8213	19258	4187
8214	19260	4185
8215	19270	4184
8216	19272	4181
8217	19274	4179
8218	19276	4177
8219	19278	4174
8220	19280	4172
8221	19282	4169
8222	19284	4167
8223	19286	4164
8224	19288	4162
8225	19290	4160
8226	19291	4157
8227	19293	4155
8228	19294	4152
8229	19296	4150
8230	19298	4147
8231	19300	4145
8232	19302	4142
8233	19303	4140
8234	19305	4137
8235	19308	4135
8236	19310	4133
8237	19312	4130
8238	19314	4128
8239	19315	4125
8240	19317	4123
8241	19319	4120
8242	19321	4118
8243	19322	4115
8244	19324	4113
8245	19326	4110
8246	19327	4108
8247	19329	4105
8248	19331	4103
8249	19333	4101
8250	19334	4098
8251	19336	4096
8252	19338	4093
8253	19340	4091
8254	19342	4088
8255	19344	4086
8256	19346	4083
8257	19347	4081
8258	19350	4078
8259	19351	4076
8260	19353	4074
8261	19355	4071
8262	19357	4069
8263	19360	4066
8264	19362	4064
8265	19363	4062
8266	19366	4059
8267	19367	4057
8268	19369	4054
8269	19371	4052
8270	19372	4049
8271	19374	4047
8272	19376	4044
8273	19378	4042
8274	19379	4039
8275	19381	4037
8276	19383	4035
8277	19384	4032
8278	19385	4029
8279	19388	4027
8280	19390	4025
8281	19392	4022
8282	19394	4020
8283	19395	4017
8284	19396	4015
8285	19398	4012
8286	19400	4010
8287	19402	4007
8288	19404	4005
8289	19406	4003
8290	19408	4000
8291	19409	3998
8292	19411	3995
8293	19413	3993
8294	19415	3990
8295	19417	3988
8296	19419	3985
8297	19421	3983
8298	19422	3980
8299	19423	3978
8300	19425	3975
8301	19426	3973
8302	19428	3970
8303	19430	3968
8304	19432	3966
8305	19434	3963
8306	19437	3961
8307	19438	3958
8308	19440	3956
8309	19443	3954
8310	19445	3951
8311	19447	3949
8312	19449	3946
8313	19451	3944
8314	19452	3941
8315	19454	3939
8316	19456	3937
8317	19458	3934
8318	19459	3932
8319	19461	3929
8320	19463	3927
8321	19465	3925
8322	19467	3922
8323	19468	3919
8324	19470	3917
8325	19472	3915
8326	19474	3912
8327	19476	3910
8328	19478	3907
8329	19479	3905
8330	19481	3902
8331	19483	3900
8332	19484	3897
8333	19486	3895
8334	19489	3893
8335	19491	3890
8336	19493	3888
8337	19494	3885
8338	19496	3883
8339	19497	3880
8340	19499	3878
8341	19502	3876
8342	19503	3873
8343	19505	3871
8344	19507	3868
8345	19509	3866
8346	19511	3863
8347	19513	3861
8348	19515	3859
8349	19516	3856
8350	19518	3854
8351	19520	3851
8352	19522	3849
8353	19523	3846
8354	19525	3844
8355	19526	3841
8356	19529	3839
8357	19531	3837
8358	19533	3834
8359	19534	3832
8360	19536	3829
8361	19538	3827
8362	19540	3824
8363	19542	3822
8364	19544	3820
8365	19546	3817
8366	19548	3815
8367	19550	3812
8368	19552	3810
8369	19553	3807
8370	19555	3805
8371	19556	3802
8372	19558	3800
8373	19560	3798
8374	19562	3795
8375	19564	3793
8376	19566	3790
8377	19567	3788
8378	19569	3785
8379	19571	3783
8380	19573	3781
8381	19575	3778
8382	19577	3776
8383	19579	3773
8384	19580	3771
8385	19582	3768
8386	19584	3766
8387	19586	3764
8388	19588	3761
8389	19590	3759
8390	19591	3756
8391	19592	3754
8392	19594	3751
8393	19596	3749
8394	19597	3746
8395	19599	3744
8396	19601	3741
8397	19603	3739
8398	19605	3737
8399	19607	3734
8400	19609	3732
8401	19612	3730
8402	19614	3727
8403	19616	3725
8404	19618	3722
8405	19620	3720
8406	19622	3718
8407	19624	3715
8408	19626	3713
8409	19627	3710
8410	19629	3708
8411	19630	3705
8412	19632	3703
8413	19634	3701
8414	19636	3698
8415	19638	3696
8416	19642	3694
8417	19644	3691
8418	19647	3689
8419	19648	3687
8420	19650	3684
8421	19652	3682
8422	19653	3679
8423	19655	3677
8424	19657	3674
8425	19659	3672
8426	19660	3669
8427	19662	3667
8428	19664	3665
8429	19667	3662
8430	19669	3660
8431	19671	3658
8432	19673	3655
8433	19675	3653
8434	19677	3650
8435	19679	3648
8436	19681	3646
8437	19683	3643
8438	19685	3641
8439	19686	3638
8440	19687	3636
8441	19689	3633
8442	19691	3631
8443	19693	3628
8444	19695	3626
8445	19697	3624
8446	19698	3621
8447	19700	3619
8448	19702	3616
8449	19704	3614
8450	19706	3612
8451	19708	3609
8452	19710	3607
8453	19711	3604
8454	19713	3602
8455	19715	3599
8456	19717	3597
8457	19719	3595
8458	19721	3592
8459	19723	3590
8460	19725	3587
8461	19727	3585
8462	19729	3583
8463	19730	3580
8464	19733	3578
8465	19735	3575
8466	19737	3573
8467	19739	3571
8468	19741	3568
8469	19742	3566
8470	19743	3563
8471	19745	3561
8472	19747	3558
8473	19748	3556
8474	19750	3553
8475	19752	3551
8476	19754	3549
8477	19755	3546
8478	19757	3544
8479	19759	3541
8480	19761	3539
8481	19763	3537
8482	19765	3534
8483	19767	3532
8484	19769	3529
8485	19771	3527
8486	19773	3525
8487	19775	3522
8488	19776	3520
8489	19778	3517
8490	19780	3515
8491	19782	3512
8492	19784	3510
8493	19786	3508
8494	19787	3505
8495	19789	3503
8496	19791	3500
8497	19793	3498
8498	19795	3496
8499	19797	3493
8500	19800	3491
8501	19801	3488
8502	19802	3486
8503	19803	3483
8504	19805	3481
8505	19807	3479
8506	19809	3476
8507	19811	3474
8508	19813	3471
8509	19816	3469
8510	19817	3467
8511	19819	3464
8512	19821	3462
8513	19823	3459
8514	19825	3457
8515	19827	3455
8516	19829	3452
8517	19831	3450
8518	19833	3448
8519	19835	3445
8520	19837	3443
8521	19839	3440
8522	19841	3438
8523	19843	3436
8524	19845	3433
8525	19847	3431
8526	19849	3428
8527	19851	3426
8528	19853	3424
8529	19855	3421
8530	19857	3419
8531	19858	3416
8532	19859	3414
8533	19860	3411
8534	19862	3409
8535	19864	3406
8536	19865	3404
8537	19867	3401
8538	19869	3399
8539	19871	3397
8540	19872	3394
8541	19874	3392
8542	19876	3389
8543	19878	3387
8544	19880	3385
8545	19882	3382
8546	19884	3380
8547	19886	3378
8548	19888	3375
8549	19890	3373
8550	19891	3370
8551	19893	3368
8552	19895	3365
8553	19898	3363
8554	19899	3361
8555	19901	3358
8556	19902	3356
8557	19904	3353
8558	19906	3351
8559	19908	3349
8560	19910	3346
8561	19912	3344
8562	19914	3341
8563	19916	3339
8564	19918	3337
8565	19919	3334
8566	19921	3332
8567	19923	3329
8568	19925	3327
8569	19927	3325
8570	19949	3326
8571	19950	3323
8572	19953	3321
8573	19954	3318
8574	19956	3316
8575	19957	3313
8576	19958	3311
8577	19960	3308
8578	19962	3306
8579	19963	3303
8580	19964	3301
8581	19966	3299
8582	19967	3296
8583	19969	3294
8584	19970	3291
8585	19972	3289
8586	19974	3286
8587	19976	3284
8588	19978	3282
8589	19979	3279
8590	19981	3277
8591	19983	3274
8592	19985	3272
8593	19987	3270
8594	19990	3267
8595	19991	3265
8596	19993	3262
8597	19995	3260
8598	19997	3258
8599	19999	3255
8600	20001	3253
8601	20003	3250
8602	20005	3248
8603	20007	3246
8604	20009	3243
8605	20011	3241
8606	20013	3239
8607	20016	3236
8608	20032	3236
8609	20034	3234
8610	20035	3231
8611	20063	3233
8612	20064	3231
8613	20066	3228
8614	20067	3226
8615	20069	3223
8616	20071	3221
8617	20072	3218
8618	20074	3216
8619	20077	3214
8620	20079	3211
8621	20081	3209
8622	20107	3210
8623	20109	3208
8624	20111	3206
8625	20113	3203
8626	20114	3201
8627	20116	3198
8628	20118	3196
8629	20120	3194
8630	20121	3191
8631	20123	3189
8632	20126	3186
8633	20128	3184
8634	20130	3182
8635	20132	3179
8636	20134	3177
8637	20137	3175
8638	20139	3172
8639	20141	3170
8640	20142	3167
8641	20145	3165
8642	20146	3163
8643	20147	3160
8644	20148	3158
8645	20150	3155
8646	20152	3153
8647	20154	3150
8648	20156	3148
8649	20158	3146
8650	20160	3143
8651	20162	3141
8652	20165	3139
8653	20167	3136
8654	20169	3134
8655	20171	3132
8656	20174	3129
8657	20176	3127
8658	20178	3124
8659	20180	3122
8660	20181	3120
8661	20183	3117
8662	20185	3115
8663	20187	3112
8664	20190	3110
8665	20192	3108
8666	20194	3105
8667	20196	3103
8668	20198	3101
8669	20201	3098
8670	20203	3096
8671	20205	3094
8672	20207	3091
8673	20210	3089
8674	20212	3087
8675	20214	3084
8676	20216	3082
8677	20219	3080
8678	20221	3077
8679	20223	3075
8680	20226	3073
8681	20228	3070
8682	20229	3068
8683	20231	3065
8684	20233	3063
8685	20235	3061
8686	20238	3058
8687	20239	3056
8688	20241	3054
8689	20243	3051
8690	20245	3049
8691	20247	3046
8692	20248	3044
8693	20250	3041
8694	20252	3039
8695	20253	3037
8696	20255	3034
8697	20257	3032
8698	20260	3030
8699	20262	3027
8700	20264	3025
8701	20265	3022
8702	20267	3020
8703	20269	3018
8704	20271	3015
8705	20273	3013
8706	20275	3010
8707	20277	3008
8708	20279	3006
8709	20282	3003
8710	20283	3001
8711	20285	2998
8712	20286	2996
8713	20289	2994
8714	20291	2991
8715	20293	2989
8716	20295	2987
8717	20297	2984
8718	20300	2982
8719	20302	2980
8720	20304	2977
8721	20307	2975
8722	20309	2973
8723	20312	2970
8724	20314	2968
8725	20315	2966
8726	20317	2963
8727	20318	2961
8728	20320	2958
8729	20321	2956
8730	20323	2953
8731	20324	2951
8732	20326	2948
8733	20328	2946
8734	20330	2944
8735	20331	2941
8736	20333	2939
8737	20334	2936
8738	20337	2934
8739	20339	2932
8740	20341	2929
8741	20342	2927
8742	20345	2925
8743	20347	2922
8744	20348	2920
8745	20350	2917
8746	20352	2915
8747	20354	2913
8748	20356	2910
8749	20358	2908
8750	20359	2905
8751	20361	2903
8752	20363	2901
8753	20365	2898
8754	20367	2896
8755	20369	2894
8756	20371	2891
8757	20373	2889
8758	20375	2886
8759	20377	2884
8760	20378	2882
8761	20379	2879
8762	20382	2877
8763	20384	2874
8764	20386	2872
8765	20388	2870
8766	20389	2867
8767	20391	2865
8768	20393	2862
8769	20395	2860
8770	20397	2858
8771	20399	2855
8772	20400	2853
8773	20402	2850
8774	20404	2848
8775	20406	2846
8776	20407	2843
8777	20421	2842
8778	20423	2840
8779	20424	2838
8780	20426	2835
8781	20428	2833
8782	20430	2830
8783	20432	2828
8784	20434	2826
8785	20437	2823
8786	20438	2821
8787	20439	2818
8788	20441	2816
8789	20443	2814
8790	20445	2811
8791	20448	2809
8792	20449	2807
8793	20451	2804
8794	20453	2802
8795	20455	2799
8796	20457	2797
8797	20459	2795
8798	20461	2792
8799	20463	2790
8800	20465	2788
8801	20466	2785
8802	20468	2783
8803	20470	2780
8804	20472	2778
8805	20474	2776
8806	20476	2773
8807	20477	2771
8808	20479	2768
8809	20481	2766
8810	20483	2764
8811	20485	2761
8812	20487	2759
8813	20489	2757
8814	20491	2754
8815	20493	2752
8816	20494	2749
8817	20496	2747
8818	20498	2745
8819	20500	2742
8820	20502	2740
8821	20503	2737
8822	20505	2735
8823	20507	2733
8824	20509	2730
8825	20511	2728
8826	20513	2725
8827	20515	2723
8828	20517	2721
8829	20519	2718
8830	20520	2716
8831	20522	2714
8832	20524	2711
8833	20526	2709
8834	20528	2706
8835	20531	2704
8836	20532	2702
8837	20534	2699
8838	20536	2697
8839	20538	2695
8840	20541	2692
8841	20542	2690
8842	20544	2688
8843	20546	2685
8844	20548	2683
8845	20550	2680
8846	20553	2678
8847	20555	2676
8848	20557	2673
8849	20559	2671
8850	20561	2669
8851	20562	2666
8852	20564	2664
8853	20581	2663
8854	20583	2661
8855	20585	2659
8856	20587	2656
8857	20588	2654
8858	20590	2651
8859	20592	2649
8860	20594	2647
8861	20596	2644
8862	20598	2642
8863	20599	2639
8864	20601	2637
8865	20602	2635
8866	20608	2633
8867	20610	2630
8868	20612	2628
8869	20614	2626
8870	20616	2623
8871	20618	2621
8872	20620	2619
8873	20622	2616
8874	20623	2614
8875	20625	2611
8876	20627	2609
8877	20629	2607
8878	20631	2604
8879	20633	2602
8880	20635	2600
8881	20637	2597
8882	20639	2595
8883	20641	2592
8884	20642	2590
8885	20643	2587
8886	20645	2585
8887	20647	2583
8888	20649	2580
8889	20651	2578
8890	20652	2576
8891	20654	2573
8892	20656	2571
8893	20658	2568
8894	20659	2566
8895	20661	2564
8896	20662	2561
8897	20664	2559
8898	20665	2556
8899	20668	2554
8900	20670	2552
8901	20672	2549
8902	20674	2547
8903	20676	2545
8904	20678	2542
8905	20680	2540
8906	20682	2537
8907	20683	2535
8908	20684	2533
8909	20686	2530
8910	20688	2528
8911	20690	2525
8912	20692	2523
8913	20693	2521
8914	20695	2518
8915	20697	2516
8916	20699	2514
8917	20702	2511
8918	20704	2509
8919	20706	2507
8920	20708	2504
8921	20709	2502
8922	20710	2499
8923	20713	2497
8924	20715	2495
8925	20717	2492
8926	20718	2490
8927	20719	2487
8928	20721	2485
8929	20723	2483
8930	20725	2480
8931	20727	2478
8932	20729	2476
8933	20732	2473
8934	20733	2471
8935	20735	2468
8936	20737	2466
8937	20739	2464
8938	20741	2461
8939	20742	2459
8940	20744	2457
8941	20746	2454
8942	20748	2452
8943	20750	2449
8944	20752	2447
8945	20754	2445
8946	20756	2442
8947	20758	2440
8948	20760	2438
8949	20761	2435
8950	20762	2433
8951	20765	2430
8952	20767	2428
8953	20769	2426
8954	20771	2423
8955	20773	2421
8956	20775	2419
8957	20777	2416
8958	20779	2414
8959	20781	2412
8960	20783	2409
8961	20785	2407
8962	20786	2404
8963	20788	2402
8964	20790	2400
8965	20791	2397
8966	20793	2395
8967	20795	2393
8968	20797	2390
8969	20799	2388
8970	20802	2386
8971	20804	2383
8972	20807	2381
8973	20809	2379
8974	20811	2376
8975	20813	2374
8976	20815	2372
8977	20817	2369
8978	20820	2367
8979	20821	2365
8980	20823	2362
8981	20824	2360
8982	20826	2357
8983	20828	2355
8984	20830	2353
8985	20832	2350
8986	20834	2348
8987	20836	2346
8988	20837	2343
8989	20839	2341
8990	20841	2338
8991	20843	2336
8992	20845	2334
8993	20847	2331
8994	20850	2329
8995	20852	2327
8996	20854	2324
8997	20855	2322
8998	20857	2320
8999	20859	2317
9000	20861	2315
9001	20863	2313
9002	20865	2310
9003	20868	2308
9004	20870	2306
9005	20871	2303
9006	20873	2301
9007	20874	2298
9008	20876	2296
9009	20878	2294
9010	20880	2291
9011	20881	2289
9012	20883	2286
9013	20885	2284
9014	20887	2282
9015	20889	2279
9016	20891	2277
9017	20893	2275
9018	20894	2272
9019	20895	2270
9020	20897	2267
9021	20899	2265
9022	20901	2263
9023	20902	2260
9024	20904	2258
9025	20905	2255
9026	20907	2253
9027	20909	2251
9028	20911	2248
9029	20913	2246
9030	20915	2244
9031	20917	2241
9032	20920	2239
9033	20922	2237
9034	20924	2234
9035	20925	2232
9036	20926	2230
9037	20928	2227
9038	20930	2225
9039	20932	2222
9040	20934	2220
9041	20935	2218
9042	20936	2215
9043	20938	2213
9044	20940	2210
9045	20942	2208
9046	20944	2206
9047	20945	2203
9048	20946	2201
9049	20948	2199
9050	20950	2196
9051	20952	2194
9052	20954	2192
9053	20956	2189
9054	20957	2187
9055	20960	2184
9056	20962	2182
9057	20964	2180
9058	20966	2177
9059	20967	2175
9060	20969	2173
9061	20972	2170
9062	20973	2168
9063	20975	2166
9064	20977	2163
9065	20979	2161
9066	20981	2158
9067	20983	2156
9068	20985	2154
9069	20987	2151
9070	20989	2149
9071	20992	2147
9072	20994	2145
9073	20996	2142
9074	20998	2140
9075	21000	2137
9076	21002	2135
9077	21004	2133
9078	21006	2131
9079	21009	2128
9080	21011	2126
9081	21013	2124
9082	21015	2121
9083	21017	2119
9084	21018	2116
9085	21047	2117
9086	21049	2114
9087	21050	2112
9088	21051	2110
9089	21053	2107
9090	21055	2105
9091	21057	2103
9092	21059	2100
9093	21061	2098
9094	21063	2095
9095	21065	2093
9096	21067	2091
9097	21070	2088
9098	21071	2086
9099	21074	2084
9100	21076	2081
9101	21078	2079
9102	21080	2077
9103	21082	2074
9104	21084	2072
9105	21085	2070
9106	21087	2067
9107	21088	2065
9108	21090	2062
9109	21092	2060
9110	21094	2058
9111	21096	2055
9112	21099	2053
9113	21101	2051
9114	21103	2048
9115	21104	2046
9116	21106	2044
9117	21108	2041
9118	21110	2039
9119	21112	2037
9120	21114	2034
9121	21116	2032
9122	21118	2030
9123	21120	2027
9124	21123	2025
9125	21125	2023
9126	21127	2020
9127	21128	2018
9128	21129	2015
9129	21131	2013
9130	21133	2011
9131	21135	2008
9132	21136	2006
9133	21138	2004
9134	21140	2001
9135	21141	1999
9136	21142	1996
9137	21144	1994
9138	21146	1992
9139	21148	1989
9140	21150	1987
9141	21152	1985
9142	21153	1982
9143	21155	1980
9144	21157	1978
9145	21159	1975
9146	21160	1973
9147	21163	1971
9148	21164	1968
9149	21166	1966
9150	21168	1963
9151	21169	1961
9152	21171	1959
9153	21172	1956
9154	21174	1954
9155	21176	1952
9156	21178	1949
9157	21180	1947
9158	21182	1945
9159	21183	1942
9160	21186	1940
9161	21188	1938
9162	21191	1935
9163	21225	1936
9164	21227	1933
9165	21229	1931
9166	21231	1929
9167	21233	1926
9168	21234	1924
9169	21236	1922
9170	21238	1919
9171	21240	1917
9172	21242	1915
9173	21244	1912
9174	21246	1910
9175	21247	1908
9176	21250	1905
9177	21252	1903
9178	21254	1901
9179	21255	1898
9180	21257	1896
9181	21258	1893
9182	21259	1891
9183	21262	1889
9184	21264	1886
9185	21266	1884
9186	21267	1882
9187	21269	1879
9188	21271	1877
9189	21273	1875
9190	21275	1872
9191	21277	1870
9192	21279	1867
9193	21280	1865
9194	21282	1863
9195	21285	1860
9196	21286	1858
9197	21288	1856
9198	21291	1853
9199	21293	1851
9200	21295	1849
9201	21297	1846
9202	21299	1844
9203	21307	1842
9204	21308	1840
9205	21310	1837
9206	21311	1835
9207	21313	1833
9208	21315	1830
9209	21317	1828
9210	21319	1826
9211	21321	1823
9212	21323	1821
9213	21326	1819
9214	21328	1816
9215	21330	1814
9216	21332	1812
9217	21334	1809
9218	21336	1807
9219	21339	1805
9220	21341	1802
9221	21342	1800
9222	21344	1798
9223	21346	1795
9224	21348	1793
9225	21350	1791
9226	21351	1788
9227	21353	1786
9228	21355	1784
9229	21357	1781
9230	21359	1779
9231	21361	1777
9232	21363	1774
9233	21364	1772
9234	21366	1769
9235	21391	1769
9236	21393	1767
9237	21395	1764
9238	21396	1762
9239	21398	1760
9240	21400	1757
9241	21402	1755
9242	21404	1753
9243	21406	1750
9244	21409	1748
9245	21411	1746
9246	21413	1743
9247	21415	1741
9248	21417	1739
9249	21451	1739
9250	21452	1736
9251	21454	1734
9252	21456	1732
9253	21458	1729
9254	21460	1727
9255	21461	1725
9256	21463	1722
9257	21465	1720
9258	21466	1718
9259	21469	1715
9260	21470	1713
9261	21472	1710
9262	21474	1708
9263	21476	1706
9264	21478	1703
9265	21480	1701
9266	21481	1699
9267	21482	1696
9268	21484	1694
9269	21486	1692
9270	21488	1689
9271	21489	1687
9272	21491	1684
9273	21493	1682
9274	21495	1680
9275	21497	1677
9276	21499	1675
9277	21501	1673
9278	21503	1670
9279	21506	1668
9280	21508	1666
9281	21510	1663
9282	21511	1661
9283	21513	1659
9284	21516	1656
9285	21518	1654
9286	21520	1652
9287	21521	1649
9288	21523	1647
9289	21525	1645
9290	21526	1642
9291	21529	1640
9292	21530	1637
9293	21531	1635
9294	21533	1633
9295	21535	1630
9296	21537	1628
9297	21539	1626
9298	21540	1623
9299	21542	1621
9300	21544	1619
9301	21546	1616
9302	21548	1614
9303	21550	1612
9304	21552	1609
9305	21554	1607
9306	21556	1605
9307	21558	1602
9308	21560	1600
9309	21562	1598
9310	21564	1595
9311	21566	1593
9312	21568	1591
9313	21571	1588
9314	21573	1586
9315	21575	1584
9316	21577	1581
9317	21579	1579
9318	21580	1577
9319	21582	1574
9320	21584	1572
9321	21587	1570
9322	21589	1567
9323	21591	1565
9324	21593	1563
9325	21595	1560
9326	21597	1558
9327	21599	1556
9328	21601	1553
9329	21603	1551
9330	21605	1549
9331	21607	1546
9332	21609	1544
9333	21612	1542
9334	21613	1539
9335	21615	1537
9336	21616	1534
9337	21618	1532
9338	21619	1530
9339	21621	1527
9340	21623	1525
9341	21625	1523
9342	21627	1520
9343	21628	1518
9344	21630	1516
9345	21631	1513
9346	21634	1511
9347	21636	1509
9348	21638	1506
9349	21640	1504
9350	21642	1502
9351	21644	1499
9352	21646	1497
9353	21648	1495
9354	21651	1492
9355	21653	1490
9356	21655	1488
9357	21657	1485
9358	21659	1483
9359	21661	1481
9360	21662	1478
9361	21665	1476
9362	21666	1474
9363	21669	1471
9364	21671	1469
9365	21672	1467
9366	21675	1464
9367	21676	1462
9368	21678	1460
9369	21680	1457
9370	21682	1455
9371	21684	1453
9372	21685	1450
9373	21687	1448
9374	21689	1445
9375	21691	1443
9376	21693	1441
9377	21695	1438
9378	21697	1436
9379	21700	1434
9380	21702	1431
9381	21704	1429
9382	21706	1427
9383	21708	1425
9384	21709	1422
9385	21711	1420
9386	21713	1417
9387	21715	1415
9388	21717	1413
9389	21718	1410
9390	21720	1408
9391	21722	1406
9392	21724	1403
9393	21726	1401
9394	21728	1399
9395	21730	1396
9396	21732	1394
9397	21735	1392
9398	21737	1389
9399	21739	1387
9400	21740	1385
9401	21742	1382
9402	21744	1380
9403	21746	1378
9404	21748	1375
9405	21750	1373
9406	21753	1371
9407	21754	1368
9408	21756	1366
9409	21759	1364
9410	21761	1361
9411	21763	1359
9412	21765	1357
9413	21766	1354
9414	21768	1352
9415	21771	1350
9416	21773	1347
9417	21775	1345
9418	21777	1343
9419	21779	1340
9420	21781	1338
9421	21783	1336
9422	21785	1333
9423	21787	1331
9424	21803	1330
9425	21805	1327
9426	21807	1325
9427	21809	1323
9428	21811	1320
9429	21814	1318
9430	21816	1316
9431	21818	1313
9432	21820	1311
9433	21822	1309
9434	21824	1306
9435	21826	1304
9436	21828	1302
9437	21830	1299
9438	21831	1297
9439	21833	1295
9440	21835	1292
9441	21838	1290
9442	21839	1288
9443	21842	1285
9444	21844	1283
9445	21846	1281
9446	21848	1278
9447	21850	1276
9448	21852	1274
9449	21854	1271
9450	21856	1269
9451	21858	1267
9452	21860	1264
9453	21862	1262
9454	21863	1260
9455	21865	1257
9456	21868	1255
9457	21869	1253
9458	21872	1250
9459	21874	1248
9460	21876	1246
9461	21878	1243
9462	21880	1241
9463	21882	1239
9464	21884	1236
9465	21885	1234
9466	21887	1232
9467	21889	1229
9468	21891	1227
9469	21893	1225
9470	21895	1222
9471	21897	1220
9472	21899	1218
9473	21901	1215
9474	21903	1213
9475	21905	1211
9476	21907	1209
9477	21910	1206
9478	21912	1204
9479	21914	1202
9480	21916	1199
9481	21918	1197
9482	21920	1195
9483	21922	1192
9484	21924	1190
9485	21927	1188
9486	21928	1185
9487	21931	1183
9488	21932	1181
9489	21934	1178
9490	21936	1176
9491	21938	1174
9492	21940	1171
9493	21942	1169
9494	21944	1167
9495	21946	1164
9496	21948	1162
9497	21951	1160
9498	21952	1157
9499	21954	1155
9500	21956	1153
9501	21958	1150
9502	21960	1148
9503	21962	1146
9504	21964	1143
9505	21966	1141
9506	21968	1139
9507	21970	1136
9508	21972	1134
9509	21974	1132
9510	21976	1129
9511	21979	1127
9512	21981	1125
9513	21983	1122
9514	21985	1120
9515	21987	1118
9516	21989	1115
9517	21990	1113
9518	21991	1111
9519	21993	1108
9520	21995	1106
9521	21997	1104
9522	21999	1101
9523	22001	1099
9524	22003	1097
9525	22005	1094
9526	22007	1092
9527	22009	1090
9528	22011	1087
9529	22013	1085
9530	22015	1083
9531	22017	1081
9532	22019	1078
9533	22021	1076
9534	22023	1074
9535	22026	1071
9536	22028	1069
9537	22030	1067
9538	22032	1064
9539	22034	1062
9540	22037	1060
9541	22039	1057
9542	22040	1055
9543	22043	1053
9544	22045	1050
9545	22047	1048
9546	22049	1046
9547	22051	1043
9548	22053	1041
9549	22055	1039
9550	22057	1036
9551	22058	1034
9552	22060	1032
9553	22062	1029
9554	22064	1027
9555	22066	1025
9556	22068	1022
9557	22070	1020
9558	22072	1018
9559	22074	1015
9560	22076	1013
9561	22078	1011
9562	22080	1009
9563	22082	1006
9564	22099	1005
9565	22101	1002
9566	22103	1000
9567	22105	998
9568	22107	995
9569	22113	993
9570	22115	991
9571	22117	988
9572	22119	986
9573	22120	984
9574	22123	981
9575	22125	979
9576	22127	977
9577	22129	975
9578	22131	972
9579	22133	970
9580	22135	968
9581	22137	965
9582	22139	963
9583	22142	961
9584	22144	958
9585	22146	956
9586	22148	954
9587	22150	951
9588	22152	949
9589	22154	947
9590	22156	944
9591	22159	942
9592	22160	940
9593	22162	937
9594	22164	935
9595	22166	933
9596	22169	930
9597	22171	928
9598	22173	926
