iter	RMSE
4775	2468.774303
4776	2468.604786
4777	2468.489947
4778	2468.347763
4779	2468.205835
4780	2467.912446
4781	2467.654593
4782	2467.357193
4783	2467.218471
4784	2467.091508
4785	2466.847146
4786	2466.434651
4787	2465.978484
4788	2465.512475
4789	2465.115228
4790	2464.95387
4791	2464.632788
4792	2464.341454
4793	2464.070278
4794	2463.915024
4795	2463.686994
4796	2463.548999
4797	2463.33375
4798	2462.973469
4799	2462.782563
4800	2462.613666
4801	2462.486617
4802	2462.235722
4803	2461.766805
4804	2461.663165
4805	2461.414201
4806	2461.227334
4807	2460.761082
4808	2460.297353
4809	2460.134026
4810	2459.720681
4811	2459.294871
4812	2458.832633
4813	2458.540802
4814	2458.424447
4815	2458.088549
4816	2457.973461
4817	2457.662788
4818	2457.549337
4819	2457.068468
4820	2456.677104
4821	2456.534664
4822	2456.321608
4823	2455.988902
4824	2455.559593
4825	2455.443655
4826	2454.98113
4827	2454.620882
4828	2454.259788
4829	2454.151592
4830	2453.82322
4831	2453.538745
4832	2453.438198
4833	2453.294867
4834	2453.093507
4835	2452.844979
4836	2452.502997
4837	2452.407604
4838	2452.248261
4839	2452.144334
4840	2451.949409
4841	2451.65909
4842	2451.178129
4843	2451.034886
4844	2450.875211
4845	2450.764503
4846	2450.550299
4847	2450.426215
4848	2450.307995
4849	2450.074075
4850	2449.793361
4851	2449.670204
4852	2449.465556
4853	2449.360681
4854	2449.046689
4855	2448.932482
4856	2448.729495
4857	2448.623303
4858	2448.298076
4859	2447.957502
4860	2447.539077
4861	2447.444073
4862	2447.150208
4863	2446.996342
4864	2446.887994
4865	2446.578742
4866	2446.232888
4867	2446.127326
4868	2446.032968
4869	2445.593033
4870	2445.464451
4871	2445.368602
4872	2445.261305
4873	2445.154248
4874	2444.74749
4875	2444.332726
4876	2444.066816
4877	2443.949832
4878	2443.854561
4879	2443.733829
4880	2443.630314
4881	2443.400203
4882	2443.005381
4883	2442.855531
4884	2442.694776
4885	2442.396121
4886	2442.295968
4887	2442.015333
4888	2441.870702
4889	2441.630797
4890	2441.235474
4891	2441.05714
4892	2440.88165
4893	2440.528688
4894	2440.409172
4895	2440.271584
4896	2440.129127
4897	2439.972559
4898	2439.593405
4899	2439.287862
4900	2439.076528
4901	2438.682751
4902	2438.206433
4903	2438.102157
4904	2437.752351
4905	2437.449788
4906	2437.353434
4907	2436.877075
4908	2436.784076
4909	2436.29925
4910	2435.856475
4911	2435.709832
4912	2435.559231
4913	2435.284364
4914	2434.81456
4915	2434.491422
4916	2434.38971
4917	2434.227601
4918	2434.094876
4919	2433.787203
4920	2433.412578
4921	2433.024296
4922	2432.894095
4923	2432.749367
4924	2432.535902
4925	2432.327826
4926	2431.933718
4927	2431.519723
4928	2431.02422
4929	2430.882915
4930	2430.547589
4931	2430.390141
4932	2430.181914
4933	2430.055971
4934	2429.873594
4935	2429.781876
4936	2429.613278
4937	2429.079634
4938	2428.80311
4939	2428.568725
4940	2428.472814
4941	2428.321608
4942	2428.192288
4943	2428.05895
4944	2427.817379
4945	2427.683007
4946	2427.361932
4947	2427.236831
4948	2426.952314
4949	2426.574202
4950	2426.477711
4951	2426.116295
4952	2425.959031
4953	2425.569377
4954	2425.234197
4955	2425.123726
4956	2424.985638
4957	2424.830836
4958	2424.690343
4959	2424.589251
4960	2424.316774
4961	2424.035488
4962	2423.847893
4963	2423.756115
4964	2423.620863
4965	2423.222203
4966	2422.837084
4967	2422.592882
4968	2422.474071
4969	2422.354839
4970	2422.195991
4971	2422.040624
4972	2421.889064
4973	2421.439218
4974	2421.001098
4975	2420.910941
4976	2420.571381
4977	2420.473996
4978	2420.339307
4979	2420.207764
4980	2419.988993
4981	2419.839905
4982	2419.248233
4983	2418.977574
4984	2418.866881
4985	2418.589006
4986	2418.414227
4987	2418.009647
4988	2417.76692
4989	2417.648887
4990	2417.492745
4991	2417.187989
4992	2416.946808
4993	2416.506329
4994	2416.145194
4995	2415.751596
4996	2415.625039
4997	2415.123747
4998	2414.91215
4999	2414.603769
5000	2414.406276
5001	2414.133225
5002	2414.032786
5003	2413.835948
5004	2413.724776
5005	2413.45085
5006	2413.332712
5007	2413.161745
5008	2412.962475
5009	2412.697988
5010	2412.59392
5011	2412.183375
5012	2411.724474
5013	2411.621839
5014	2411.442272
5015	2411.334225
5016	2411.123387
5017	2410.761825
5018	2410.634287
5019	2410.521247
5020	2410.431941
5021	2410.285431
5022	2409.819592
5023	2409.45893
5024	2409.298853
5025	2409.124735
5026	2408.910704
5027	2408.760607
5028	2408.671936
5029	2408.244986
5030	2408.136053
5031	2407.679396
5032	2407.581602
5033	2407.175248
5034	2407.050939
5035	2406.66554
5036	2406.525396
5037	2406.433168
5038	2406.331459
5039	2406.233627
5040	2406.099562
5041	2405.80549
5042	2405.408374
5043	2405.092733
5044	2404.806463
5045	2404.66041
5046	2404.542463
5047	2404.410257
5048	2404.10931
5049	2403.703445
5050	2403.557224
5051	2403.375728
5052	2403.265422
5053	2402.877093
5054	2402.68216
5055	2402.582663
5056	2402.495468
5057	2402.372192
5058	2402.070454
5059	2401.656029
5060	2401.215674
5061	2400.799776
5062	2400.704746
5063	2400.610397
5064	2400.186827
5065	2400.072424
5066	2399.940438
5067	2399.682006
5068	2399.555483
5069	2399.428829
5070	2399.335611
5071	2399.230639
5072	2398.789434
5073	2398.700189
5074	2398.33639
5075	2397.96482
5076	2397.622858
5077	2397.260784
5078	2397.156127
5079	2396.88088
5080	2396.555675
5081	2396.325821
5082	2396.136175
5083	2395.909338
5084	2395.623775
5085	2395.500758
5086	2395.161328
5087	2394.815745
5088	2394.59663
5089	2394.500953
5090	2394.382558
5091	2393.945722
5092	2393.833723
5093	2393.672891
5094	2393.506492
5095	2393.412813
5096	2393.037529
5097	2392.931611
5098	2392.845822
5099	2392.613642
5100	2392.409146
5101	2392.065934
5102	2391.97939
5103	2391.851763
5104	2391.74217
5105	2391.619555
5106	2391.252623
5107	2391.15809
5108	2391.033119
5109	2390.569801
5110	2390.132965
5111	2390.04019
5112	2389.77528
5113	2389.340411
5114	2389.185913
5115	2389.094184
5116	2388.745969
5117	2388.654298
5118	2388.448474
5119	2388.311379
5120	2388.225924
5121	2388.004392
5122	2387.574601
5123	2387.248535
5124	2387.122033
5125	2387.017563
5126	2386.60238
5127	2386.487754
5128	2386.280186
5129	2386.19329
5130	2386.051145
5131	2385.942213
5132	2385.813493
5133	2385.456344
5134	2385.370292
5135	2385.262386
5136	2385.155209
5137	2384.884666
5138	2384.766914
5139	2384.313724
5140	2384.179322
5141	2384.046512
5142	2383.928723
5143	2383.634388
5144	2383.390671
5145	2383.025751
5146	2382.935959
5147	2382.524135
5148	2382.146049
5149	2381.93096
5150	2381.621205
5151	2381.529884
5152	2381.418274
5153	2380.999982
5154	2380.91207
5155	2380.808607
5156	2380.692667
5157	2380.38048
5158	2380.251542
5159	2380.159324
5160	2379.905422
5161	2379.671456
5162	2379.575794
5163	2379.486556
5164	2379.363123
5165	2379.191574
5166	2378.961645
5167	2378.85018
5168	2378.474463
5169	2378.367893
5170	2378.250049
5171	2377.769635
5172	2377.678693
5173	2377.390563
5174	2377.030114
5175	2376.838009
5176	2376.602317
5177	2376.477378
5178	2376.353816
5179	2376.235753
5180	2375.949976
5181	2375.561094
5182	2375.042516
5183	2374.945113
5184	2374.782966
5185	2374.659552
5186	2374.386051
5187	2373.973717
5188	2373.869176
5189	2373.762588
5190	2373.64163
5191	2373.341024
5192	2373.22457
5193	2373.103347
5194	2372.718039
5195	2372.457516
5196	2372.168241
5197	2371.969947
5198	2371.881948
5199	2371.766956
5200	2371.489894
5201	2371.39892
5202	2371.265933
5203	2370.879833
5204	2370.776565
5205	2370.625316
5206	2370.534513
5207	2370.278438
5208	2370.133192
5209	2369.755356
5210	2369.66846
5211	2369.560245
5212	2369.390722
5213	2369.295243
5214	2369.19856
5215	2368.893638
5216	2368.691643
5217	2368.385223
5218	2368.0892
5219	2367.957824
5220	2367.844865
5221	2367.712707
5222	2367.596879
5223	2367.16852
5224	2367.02868
5225	2366.904793
5226	2366.786779
5227	2366.648957
5228	2366.545652
5229	2366.413361
5230	2366.25776
5231	2366.126614
5232	2366.030111
5233	2365.752803
5234	2365.58767
5235	2365.462243
5236	2365.315211
5237	2364.959477
5238	2364.516113
5239	2364.399292
5240	2364.291088
5241	2364.094889
5242	2363.987392
5243	2363.900878
5244	2363.780686
5245	2363.696825
5246	2363.275859
5247	2363.186283
5248	2363.014042
5249	2362.711606
5250	2362.457128
5251	2362.356716
5252	2361.93531
5253	2361.491837
5254	2361.129966
5255	2361.016589
5256	2360.623323
5257	2360.480167
5258	2360.360934
5259	2360.189118
5260	2360.040768
5261	2359.674958
5262	2359.284892
5263	2359.164358
5264	2358.845292
5265	2358.660033
5266	2358.546376
5267	2358.453223
5268	2358.007644
5269	2357.870343
5270	2357.744395
5271	2357.603932
5272	2357.523063
5273	2357.397233
5274	2356.951256
5275	2356.822889
5276	2356.416326
5277	2356.334142
5278	2356.192763
5279	2355.987558
5280	2355.769321
5281	2355.673382
5282	2355.346348
5283	2355.256431
5284	2355.154515
5285	2355.068517
5286	2354.742464
5287	2354.342731
5288	2354.220815
5289	2354.073293
5290	2353.943389
5291	2353.816894
5292	2353.728942
5293	2353.392168
5294	2353.291777
5295	2353.02999
5296	2352.916514
5297	2352.777251
5298	2352.582969
5299	2352.237839
5300	2351.78721
5301	2351.679713
5302	2351.472016
5303	2351.114374
5304	2350.736967
5305	2350.600976
5306	2350.286754
5307	2349.903915
5308	2349.780491
5309	2349.514347
5310	2349.201414
5311	2349.084288
5312	2348.772366
5313	2348.666058
5314	2348.536436
5315	2348.215383
5316	2347.959559
5317	2347.558866
5318	2347.447043
5319	2347.347713
5320	2346.924989
5321	2346.741127
5322	2346.640578
5323	2346.359672
5324	2346.259687
5325	2346.152326
5326	2346.013561
5327	2345.73005
5328	2345.454355
5329	2345.16261
5330	2344.883557
5331	2344.670223
5332	2344.55829
5333	2344.276368
5334	2344.027639
5335	2343.920824
5336	2343.793835
5337	2343.674637
5338	2343.567787
5339	2343.299033
5340	2343.08088
5341	2342.933526
5342	2342.651312
5343	2342.346835
5344	2342.224382
5345	2341.882995
5346	2341.726216
5347	2341.564956
5348	2341.471573
5349	2341.2678
5350	2340.827048
5351	2340.444083
5352	2340.319035
5353	2339.991022
5354	2339.910725
5355	2339.829467
5356	2339.661124
5357	2339.547851
5358	2339.180178
5359	2339.077037
5360	2338.998449
5361	2338.843604
5362	2338.376398
5363	2338.297358
5364	2338.032207
5365	2337.951231
5366	2337.691944
5367	2337.45331
5368	2337.298284
5369	2337.100238
5370	2336.96689
5371	2336.872398
5372	2336.590968
5373	2336.481396
5374	2336.302257
5375	2336.205419
5376	2335.788814
5377	2335.471758
5378	2335.380334
5379	2335.169001
5380	2335.001201
5381	2334.850465
5382	2334.758849
5383	2334.639801
5384	2334.503541
5385	2334.084898
5386	2333.99365
5387	2333.874305
5388	2333.745052
5389	2333.297709
5390	2333.169178
5391	2333.037525
5392	2332.913387
5393	2332.639905
5394	2332.551631
5395	2332.450528
5396	2332.067212
5397	2331.991431
5398	2331.903299
5399	2331.632839
5400	2331.552829
5401	2331.416687
5402	2331.104452
5403	2330.774186
5404	2330.628452
5405	2330.500933
5406	2330.419368
5407	2330.287787
5408	2330.212469
5409	2330.001843
5410	2329.627906
5411	2329.271948
5412	2329.168724
5413	2329.032984
5414	2328.953903
5415	2328.855984
5416	2328.763105
5417	2328.387229
5418	2328.066438
5419	2327.627955
5420	2327.277433
5421	2327.103812
5422	2326.80591
5423	2326.506585
5424	2326.42114
5425	2326.291169
5426	2326.216398
5427	2325.842994
5428	2325.453987
5429	2325.332429
5430	2325.016632
5431	2324.653404
5432	2324.356168
5433	2324.011133
5434	2323.728197
5435	2323.557564
5436	2323.441773
5437	2323.309816
5438	2323.209902
5439	2323.104483
5440	2322.794656
5441	2322.700623
5442	2322.541493
5443	2322.436951
5444	2322.344571
5445	2322.230435
5446	2322.069527
5447	2321.817487
5448	2321.510796
5449	2321.405349
5450	2321.33007
5451	2321.04986
5452	2320.953313
5453	2320.635383
5454	2320.389029
5455	2320.202174
5456	2320.094731
5457	2319.915326
5458	2319.806089
5459	2319.523226
5460	2319.44508
5461	2319.30753
5462	2319.215246
5463	2319.04354
5464	2318.912033
5465	2318.484987
5466	2318.153668
5467	2317.834517
5468	2317.740411
5469	2317.486608
5470	2317.28878
5471	2316.854193
5472	2316.699009
5473	2316.516227
5474	2316.289622
5475	2316.216333
5476	2315.971935
5477	2315.87341
5478	2315.718795
5479	2315.600064
5480	2315.518332
5481	2315.39353
5482	2315.250199
5483	2314.804576
5484	2314.593975
5485	2314.484893
5486	2314.322372
5487	2314.217843
5488	2314.139242
5489	2314.007637
5490	2313.746086
5491	2313.472219
5492	2313.388
5493	2313.270754
5494	2313.178327
5495	2312.864694
5496	2312.598244
5497	2312.226574
5498	2311.832775
5499	2311.561382
5500	2311.191922
5501	2310.834608
5502	2310.704344
5503	2310.447051
5504	2310.319053
5505	2310.21733
5506	2310.084828
5507	2309.95283
5508	2309.561009
5509	2309.487768
5510	2309.385238
5511	2309.0299
5512	2308.922233
5513	2308.62449
5514	2308.502812
5515	2308.388912
5516	2308.225919
5517	2308.099628
5518	2307.995675
5519	2307.886177
5520	2307.650908
5521	2307.196534
5522	2307.12371
5523	2306.81096
5524	2306.468808
5525	2306.39624
5526	2306.253643
5527	2306.128264
5528	2305.855877
5529	2305.648587
5530	2305.496909
5531	2305.271632
5532	2304.930478
5533	2304.792766
5534	2304.504471
5535	2304.392554
5536	2304.313999
5537	2304.139844
5538	2304.046373
5539	2303.941775
5540	2303.61951
5541	2303.514695
5542	2303.376629
5543	2303.305426
5544	2303.229233
5545	2303.022155
5546	2302.646969
5547	2302.530034
5548	2302.203068
5549	2301.768893
5550	2301.666471
5551	2301.569936
5552	2301.44598
5553	2301.357229
5554	2301.260718
5555	2301.140079
5556	2300.826393
5557	2300.596879
5558	2300.474734
5559	2300.154019
5560	2300.021074
5561	2299.943841
5562	2299.681311
5563	2299.580222
5564	2299.50706
5565	2299.350246
5566	2298.961745
5567	2298.824512
5568	2298.509412
5569	2298.437127
5570	2298.288316
5571	2298.210484
5572	2298.122748
5573	2298.035156
5574	2297.658455
5575	2297.576964
5576	2297.458668
5577	2297.186718
5578	2296.873703
5579	2296.599878
5580	2296.516367
5581	2296.436404
5582	2296.366394
5583	2296.259725
5584	2296.134819
5585	2296.032496
5586	2295.962582
5587	2295.721785
5588	2295.620608
5589	2295.369952
5590	2295.268006
5591	2295.146531
5592	2295.046777
5593	2294.953143
5594	2294.823347
5595	2294.725763
5596	2294.589317
5597	2294.494185
5598	2294.375008
5599	2294.26283
5600	2294.152141
5601	2294.081262
5602	2293.564263
5603	2293.418756
5604	2293.169242
5605	2293.056211
5606	2292.932595
5607	2292.578613
5608	2292.317748
5609	2292.17512
5610	2292.105861
5611	2291.841187
5612	2291.677808
5613	2291.530503
5614	2291.378762
5615	2291.289714
5616	2291.208757
5617	2291.115248
5618	2290.764196
5619	2290.659788
5620	2290.202392
5621	2290.107305
5622	2289.997618
5623	2289.68645
5624	2289.453422
5625	2289.332319
5626	2289.135926
5627	2289.008901
5628	2288.586616
5629	2288.293436
5630	2287.959769
5631	2287.759593
5632	2287.537832
5633	2287.244048
5634	2286.892027
5635	2286.661005
5636	2286.545915
5637	2286.349148
5638	2286.260808
5639	2285.923367
5640	2285.641753
5641	2285.562803
5642	2285.46749
5643	2285.368623
5644	2285.300004
5645	2285.153784
5646	2285.049956
5647	2284.928343
5648	2284.823143
5649	2284.74841
5650	2284.672824
5651	2284.551281
5652	2284.469076
5653	2284.253827
5654	2283.976408
5655	2283.749577
5656	2283.662349
5657	2283.328217
5658	2283.246423
5659	2283.149419
5660	2283.063432
5661	2282.939713
5662	2282.848074
5663	2282.635541
5664	2282.369659
5665	2281.934906
5666	2281.859934
5667	2281.77394
5668	2281.70242
5669	2281.594802
5670	2281.246278
5671	2280.874794
5672	2280.755591
5673	2280.617026
5674	2280.516757
5675	2280.055328
5676	2279.881284
5677	2279.497419
5678	2279.401027
5679	2278.990253
5680	2278.791918
5681	2278.520578
5682	2278.241644
5683	2277.964157
5684	2277.628042
5685	2277.446298
5686	2277.275698
5687	2277.205121
5688	2276.972343
5689	2276.685743
5690	2276.544018
5691	2276.465261
5692	2276.250377
5693	2275.99456
5694	2275.746314
5695	2275.654303
5696	2275.566966
5697	2275.147995
5698	2274.85741
5699	2274.521673
5700	2274.389133
5701	2274.257325
5702	2273.841457
5703	2273.767424
5704	2273.374995
5705	2273.290277
5706	2272.907104
5707	2272.638221
5708	2272.533626
5709	2272.254832
5710	2272.188461
5711	2271.861112
5712	2271.752797
5713	2271.541433
5714	2271.475119
5715	2271.371206
5716	2271.068895
5717	2270.929507
5718	2270.80793
5719	2270.491296
5720	2270.37923
5721	2270.301675
5722	2270.199747
5723	2270.00423
5724	2269.614599
5725	2269.514892
5726	2269.313788
5727	2268.913666
5728	2268.797613
5729	2268.726352
5730	2268.632487
5731	2268.158225
5732	2267.912638
5733	2267.701388
5734	2267.377093
5735	2267.251134
5736	2267.131647
5737	2266.773906
5738	2266.667934
5739	2266.549089
5740	2266.436734
5741	2266.34261
5742	2266.207299
5743	2265.882028
5744	2265.783927
5745	2265.664275
5746	2265.591179
5747	2265.465537
5748	2265.378348
5749	2265.203223
5750	2265.092423
5751	2264.820779
5752	2264.746118
5753	2264.5102
5754	2264.34646
5755	2263.908357
5756	2263.594658
5757	2263.529276
5758	2263.290168
5759	2263.172179
5760	2262.918574
5761	2262.792562
5762	2262.615461
5763	2262.334856
5764	2262.220112
5765	2262.128516
5766	2262.059807
5767	2261.69403
5768	2261.394764
5769	2261.312049
5770	2261.216814
5771	2261.137056
5772	2261.022992
5773	2260.828957
5774	2260.557165
5775	2260.152259
5776	2259.712343
5777	2259.625999
5778	2259.372648
5779	2259.147632
5780	2258.933091
5781	2258.759707
5782	2258.627361
5783	2258.530611
5784	2258.333329
5785	2258.229539
5786	2258.142461
5787	2257.932089
5788	2257.570667
5789	2257.215376
5790	2256.886238
5791	2256.741962
5792	2256.466319
5793	2256.32359
5794	2256.199466
5795	2255.977919
5796	2255.850867
5797	2255.70087
5798	2255.523456
5799	2255.178777
5800	2255.104408
5801	2255.023568
5802	2254.717995
5803	2254.600461
5804	2254.323033
5805	2254.24576
5806	2254.171554
5807	2254.044449
5808	2253.738351
5809	2253.662321
5810	2253.555091
5811	2253.195247
5812	2252.883273
5813	2252.776717
5814	2252.570531
5815	2252.350285
5816	2252.243274
5817	2251.904722
5818	2251.476852
5819	2251.215062
5820	2251.151728
5821	2251.05647
5822	2250.853045
5823	2250.520977
5824	2250.447269
5825	2250.331064
5826	2250.171384
5827	2249.844009
5828	2249.741816
5829	2249.598242
5830	2249.285995
5831	2248.997748
5832	2248.902696
5833	2248.809239
5834	2248.644029
5835	2248.269932
5836	2248.127451
5837	2248.031171
5838	2247.594483
5839	2247.503908
5840	2247.162007
5841	2247.017695
5842	2246.691196
5843	2246.555416
5844	2246.208234
5845	2245.829102
5846	2245.552828
5847	2245.138552
5848	2244.998452
5849	2244.858433
5850	2244.761843
5851	2244.639205
5852	2244.390641
5853	2244.207889
5854	2243.846393
5855	2243.783597
5856	2243.687788
5857	2243.601812
5858	2243.341017
5859	2243.251731
5860	2243.177362
5861	2242.835905
5862	2242.549597
5863	2242.285303
5864	2242.171122
5865	2242.021963
5866	2241.95915
5867	2241.640554
5868	2241.43962
5869	2241.296961
5870	2241.142814
5871	2241.062017
5872	2240.841803
5873	2240.61109
5874	2240.544312
5875	2240.448756
5876	2240.315979
5877	2240.026029
5878	2239.805716
5879	2239.679726
5880	2239.434677
5881	2239.369415
5882	2239.251232
5883	2238.909722
5884	2238.785474
5885	2238.705191
5886	2238.606742
5887	2238.531559
5888	2238.423283
5889	2238.226223
5890	2238.13369
5891	2237.883709
5892	2237.810021
5893	2237.548003
5894	2237.460523
5895	2237.352735
5896	2236.97412
5897	2236.602868
5898	2236.299805
5899	2236.136939
5900	2235.623401
5901	2235.467947
5902	2235.068433
5903	2234.762287
5904	2234.695178
5905	2234.611399
5906	2234.352244
5907	2234.262579
5908	2234.175006
5909	2233.852694
5910	2233.79169
5911	2233.421624
5912	2233.113014
5913	2232.925121
5914	2232.595978
5915	2232.433562
5916	2232.340925
5917	2232.241949
5918	2232.139225
5919	2231.935733
5920	2231.837028
5921	2231.721606
5922	2231.638323
5923	2231.273274
5924	2231.078489
5925	2230.975421
5926	2230.880338
5927	2230.67502
5928	2230.555792
5929	2230.482255
5930	2230.404453
5931	2230.29086
5932	2230.170908
5933	2230.001178
5934	2229.864883
5935	2229.752437
5936	2229.677316
5937	2229.375807
5938	2229.245725
5939	2229.049723
5940	2228.876219
5941	2228.795896
5942	2228.593193
5943	2228.346009
5944	2228.03887
5945	2227.932823
5946	2227.854944
5947	2227.764059
5948	2227.637066
5949	2227.315229
5950	2227.186629
5951	2227.012159
5952	2226.752348
5953	2226.689102
5954	2226.625335
5955	2226.531017
5956	2226.445961
5957	2226.319541
5958	2225.929688
5959	2225.772529
5960	2225.708197
5961	2225.284006
5962	2225.211641
5963	2224.977522
5964	2224.913051
5965	2224.802479
5966	2224.726563
5967	2224.586147
5968	2224.249817
5969	2224.107482
5970	2223.92301
5971	2223.764078
5972	2223.686402
5973	2223.624245
5974	2223.502679
5975	2223.335819
5976	2223.097952
5977	2222.955057
5978	2222.693309
5979	2222.596728
5980	2222.534206
5981	2222.372252
5982	2222.296034
5983	2222.073971
5984	2221.975117
5985	2221.898964
5986	2221.795404
5987	2221.586628
5988	2221.307433
5989	2221.025948
5990	2220.812389
5991	2220.677831
5992	2220.536021
5993	2220.207409
5994	2220.142508
5995	2219.997446
5996	2219.909802
5997	2219.635661
5998	2219.552246
5999	2219.308294
6000	2219.219211
6001	2218.808105
6002	2218.451172
6003	2218.341765
6004	2218.270859
6005	2218.179583
6006	2217.96822
6007	2217.90633
6008	2217.804392
6009	2217.58202
6010	2217.493097
6011	2217.40388
6012	2217.261475
6013	2216.947178
6014	2216.869835
6015	2216.783604
6016	2216.517036
6017	2216.453261
6018	2216.059123
6019	2215.862271
6020	2215.592058
6021	2215.269428
6022	2215.071551
6023	2214.875242
6024	2214.641274
6025	2214.577632
6026	2214.508253
6027	2214.24351
6028	2214.156736
6029	2213.948494
6030	2213.785278
6031	2213.66041
6032	2213.598763
6033	2213.506834
6034	2213.374213
6035	2213.049927
6036	2212.753119
6037	2212.670431
6038	2212.437005
6039	2212.345767
6040	2212.058791
6041	2211.877224
6042	2211.626656
6043	2211.532974
6044	2211.430578
6045	2211.211184
6046	2211.127995
6047	2211.061743
6048	2210.777263
6049	2210.553998
6050	2210.449329
6051	2210.378685
6052	2210.296888
6053	2209.953118
6054	2209.868555
6055	2209.670913
6056	2209.573849
6057	2209.46541
6058	2209.376899
6059	2209.266378
6060	2209.202359
6061	2208.936386
6062	2208.704334
6063	2208.575828
6064	2208.483101
6065	2208.229708
6066	2207.900085
6067	2207.81759
6068	2207.726411
6069	2207.385813
6070	2206.947418
6071	2206.799495
6072	2206.718882
6073	2206.643013
6074	2206.349678
6075	2205.966651
6076	2205.858186
6077	2205.770394
6078	2205.453623
6079	2205.346625
6080	2205.273532
6081	2204.985763
6082	2204.719645
6083	2204.636933
6084	2204.452741
6085	2204.346812
6086	2204.129692
6087	2203.788896
6088	2203.449461
6089	2203.370095
6090	2203.271448
6091	2203.070051
6092	2202.905381
6093	2202.821895
6094	2202.754574
6095	2202.39
6096	2202.320555
6097	2202.147724
6098	2202.038198
6099	2201.726403
6100	2201.489362
6101	2201.338456
6102	2201.018844
6103	2200.771536
6104	2200.384248
6105	2200.263729
6106	2200.068767
6107	2200.005486
6108	2199.734213
6109	2199.362423
6110	2199.095058
6111	2198.861688
6112	2198.759651
6113	2198.630877
6114	2198.537
6115	2198.455158
6116	2198.365654
6117	2198.079524
6118	2197.997318
6119	2197.844228
6120	2197.774539
6121	2197.453796
6122	2197.098894
6123	2197.015571
6124	2196.925843
6125	2196.775204
6126	2196.717796
6127	2196.344386
6128	2196.275201
6129	2196.141719
6130	2196.011896
6131	2195.737172
6132	2195.630127
6133	2195.536527
6134	2195.389241
6135	2195.321559
6136	2195.221698
6137	2194.796753
6138	2194.609519
6139	2194.476757
6140	2194.308435
6141	2194.21035
6142	2194.127853
6143	2193.977008
6144	2193.864689
6145	2193.738883
6146	2193.440867
6147	2193.325108
6148	2193.130287
6149	2193.03109
6150	2192.781687
6151	2192.704598
6152	2192.285075
6153	2192.182827
6154	2191.954578
6155	2191.870382
6156	2191.780448
6157	2191.569119
6158	2191.395763
6159	2191.299618
6160	2191.000059
6161	2190.907487
6162	2190.543537
6163	2190.456891
6164	2190.220528
6165	2190.032638
6166	2189.970828
6167	2189.834866
6168	2189.740381
6169	2189.389155
6170	2189.143578
6171	2189.076784
6172	2189.009003
6173	2188.950092
6174	2188.881423
6175	2188.768136
6176	2188.705654
6177	2188.649553
6178	2188.546728
6179	2188.441696
6180	2188.184696
6181	2187.92329
6182	2187.868951
6183	2187.814581
6184	2187.748097
6185	2187.648894
6186	2187.55848
6187	2187.488575
6188	2187.407031
6189	2187.303411
6190	2187.077755
6191	2186.843958
6192	2186.777899
6193	2186.72307
6194	2186.547115
6195	2186.168668
6196	2186.068579
6197	2185.994125
6198	2185.899974
6199	2185.830412
6200	2185.555283
6201	2185.460509
6202	2185.357032
6203	2185.17748
6204	2184.98201
6205	2184.88652
6206	2184.65824
6207	2184.550683
6208	2184.179113
6209	2184.104556
6210	2183.802289
6211	2183.717848
6212	2183.617743
6213	2183.450257
6214	2183.266087
6215	2182.871152
6216	2182.788115
6217	2182.718769
6218	2182.630954
6219	2182.260166
6220	2181.923487
6221	2181.61452
6222	2181.530945
6223	2181.317368
6224	2181.156539
6225	2181.010738
6226	2180.764147
6227	2180.648261
6228	2180.502349
6229	2180.41991
6230	2180.341314
6231	2179.946
6232	2179.666738
6233	2179.328272
6234	2179.210201
6235	2178.948767
6236	2178.88351
6237	2178.768726
6238	2178.4193
6239	2178.306611
6240	2178.183073
6241	2178.099572
6242	2177.985934
6243	2177.846983
6244	2177.794086
6245	2177.725868
6246	2177.543796
6247	2177.170067
6248	2176.870946
6249	2176.783691
6250	2176.716156
6251	2176.559345
6252	2176.333351
6253	2176.199011
6254	2176.07586
6255	2175.678933
6256	2175.499365
6257	2175.302978
6258	2174.827536
6259	2174.720914
6260	2174.58965
6261	2174.498308
6262	2174.296612
6263	2174.104119
6264	2174.022586
6265	2173.60695
6266	2173.433913
6267	2173.198035
6268	2172.936508
6269	2172.853137
6270	2172.707566
6271	2172.615172
6272	2172.299488
6273	2171.979305
6274	2171.658688
6275	2171.575378
6276	2171.134623
6277	2171.03586
6278	2170.823191
6279	2170.733048
6280	2170.633429
6281	2170.533801
6282	2170.344876
6283	2170.268567
6284	2169.850572
6285	2169.54986
6286	2169.410975
6287	2169.330689
6288	2168.931402
6289	2168.502209
6290	2168.43886
6291	2168.118134
6292	2167.99891
6293	2167.932065
6294	2167.79463
6295	2167.652193
6296	2167.600424
6297	2167.43317
6298	2167.36686
6299	2167.05952
6300	2167.00372
6301	2166.910999
6302	2166.828674
6303	2166.728059
6304	2166.663196
6305	2166.336115
6306	2166.078455
6307	2165.97537
6308	2165.908012
6309	2165.713741
6310	2165.642879
6311	2165.543295
6312	2165.306158
6313	2164.990971
6314	2164.870064
6315	2164.748077
6316	2164.607355
6317	2164.522802
6318	2164.459209
6319	2164.348486
6320	2164.281417
6321	2164.214452
6322	2164.121551
6323	2163.720081
6324	2163.615812
6325	2163.506897
6326	2163.383741
6327	2163.299599
6328	2163.033393
6329	2162.900199
